order_id,user_id,restaurant_id,location,cuisine,order_time,items_count,order_value,payment_method,delivery_time_minutes,rating,is_repeat_customer
307,1784,996,Ahmedabad,Mughlai,28-01-2024 20:31,7,486.45,UPI,15,5,0
308,9096,864,Kolkata,Mughlai,04-01-2024 08:30,2,712.11,Cash,36,3,1
309,8560,139,Chennai,Bakery,04-01-2024 13:08,3,309.14,Cash,52,5,0
310,8343,264,Pune,South Indian,23-01-2024 22:13,3,989.27,Card,46,3,1
311,8206,130,Kolkata,Cafe,11-01-2024 12:58,3,145.21,Card,53,4,0
312,6596,628,Delhi,Mughlai,21-01-2024 00:42,3,865.18,NetBanking,53,2,1
313,6801,748,Pune,Bakery,30-01-2024 00:22,2,530.83,UPI,27,4,0
314,3806,976,Kolkata,Mughlai,20-01-2024 06:10,6,736.26,Card,50,5,0
315,1537,931,Pune,Mughlai,20-01-2024 01:08,1,751.49,NetBanking,35,4,0
316,6986,924,Kolkata,South Indian,24-01-2024 21:00,7,881.87,NetBanking,30,,0
317,2841,776,Ahmedabad,Bakery,06-01-2024 18:26,1,324.69,NetBanking,23,,0
318,9716,497,Pune,North Indian,08-01-2024 17:27,6,684.52,NetBanking,18,3,0
319,7971,558,Bangalore,Bakery,03-01-2024 07:45,6,569.62,NetBanking,39,2,0
320,6625,892,Kolkata,Italian,26-01-2024 06:22,7,410.4,Card,30,4,0
321,3950,322,Hyderabad,Bakery,07-01-2024 14:03,3,645.3,Card,24,3,0
322,8992,733,Pune,Mughlai,26-01-2024 15:14,5,1147.22,Cash,24,3,0
323,5780,177,Ahmedabad,Bakery,26-01-2024 07:45,2,1143.77,UPI,45,2,0
324,3368,924,Hyderabad,Cafe,21-01-2024 08:49,1,406.7,NetBanking,39,1,0
325,7655,938,Pune,Mughlai,14-01-2024 19:02,6,1072.63,UPI,23,5,0
326,9173,699,Chennai,Cafe,22-01-2024 15:15,2,1064.43,NetBanking,42,3,0
327,5495,724,Mumbai,Mughlai,10-01-2024 12:02,5,374.54,Cash,28,3,0
328,7002,711,Pune,South Indian,30-01-2024 13:00,6,758.85,NetBanking,19,3,0
329,7614,914,Ahmedabad,South Indian,17-01-2024 19:22,2,1056.93,NetBanking,52,4,0
330,6919,983,Mumbai,Bakery,18-01-2024 12:13,5,666.49,Cash,24,4,0
331,1853,527,Bangalore,Italian,13-01-2024 02:28,6,506.75,Card,52,3,1
332,5146,524,Mumbai,South Indian,27-01-2024 03:13,5,815.86,UPI,42,1,0
333,4769,486,Kolkata,Cafe,10-01-2024 05:24,7,289.67,Cash,24,3,0
334,1574,338,Hyderabad,Italian,27-01-2024 17:22,4,277.9,Cash,47,2,1
335,2148,957,Chennai,South Indian,20-01-2024 08:56,6,1015.91,Card,34,2,1
336,7293,722,Delhi,North Indian,06-01-2024 07:57,5,146.06,NetBanking,45,5,1
337,7457,189,Kolkata,Italian,17-01-2024 05:01,4,983.99,Card,21,2,0
338,8509,484,Hyderabad,Mughlai,04-01-2024 22:50,6,419.54,NetBanking,41,4,0
339,5777,238,Hyderabad,North Indian,24-01-2024 12:34,6,631.43,UPI,22,3,1
340,4854,746,Bangalore,North Indian,02-01-2024 15:35,5,697.87,UPI,28,,1
341,3491,623,Kolkata,Mughlai,24-01-2024 01:12,7,943.78,UPI,22,4,1
342,4124,343,Pune,South Indian,17-01-2024 20:22,5,1072.24,Card,17,4,1
343,6691,604,Ahmedabad,Cafe,30-01-2024 07:22,2,984.65,UPI,18,4,1
344,4051,521,Mumbai,Italian,12-01-2024 06:07,7,729.58,Card,34,,0
345,1004,281,Delhi,Chinese,23-01-2024 17:11,7,482.82,UPI,27,2,0
346,6222,294,Delhi,North Indian,09-01-2024 18:31,4,679.21,Card,20,3,1
347,6315,973,Pune,Cafe,18-01-2024 16:19,6,133.02,UPI,18,,0
348,5869,733,Mumbai,Mughlai,19-01-2024 04:14,1,369.48,Cash,35,,0
349,1876,152,Ahmedabad,North Indian,29-01-2024 13:00,1,502.77,Card,36,5,0
350,8027,967,Pune,North Indian,14-01-2024 18:38,2,451.73,Cash,33,2,0
351,5142,784,Chennai,South Indian,24-01-2024 11:20,1,204.66,UPI,37,,1
352,7966,278,Ahmedabad,South Indian,11-01-2024 17:20,1,155.83,Card,31,2,1
353,8079,392,Mumbai,North Indian,17-01-2024 11:13,5,562.79,UPI,18,5,1
354,8987,474,Chennai,Mughlai,27-01-2024 18:05,3,182.28,Card,46,3,1
355,7799,158,Ahmedabad,Cafe,02-01-2024 09:07,3,414.83,NetBanking,43,1,0
356,5465,153,Delhi,Bakery,10-01-2024 07:46,1,622.31,Cash,45,4,0
357,1635,868,Kolkata,South Indian,04-01-2024 22:28,2,330.96,NetBanking,35,3,0
358,2693,344,Bangalore,South Indian,22-01-2024 08:45,2,187.49,UPI,24,1,0
359,5752,248,Hyderabad,South Indian,17-01-2024 18:24,4,575.35,Card,51,2,0
360,9311,895,Ahmedabad,Fast Food,19-01-2024 13:51,2,593.32,Cash,24,3,0
361,1830,467,Kolkata,Italian,15-01-2024 17:45,2,1107.18,Cash,50,4,0
362,6177,115,Delhi,Cafe,19-01-2024 18:57,5,240.62,Cash,42,1,0
363,9932,275,Delhi,South Indian,22-01-2024 13:05,5,776.49,UPI,34,4,0
364,9308,639,Delhi,Fast Food,18-01-2024 02:12,6,451.67,UPI,37,1,0
365,6949,505,Ahmedabad,Fast Food,23-01-2024 14:19,1,235.96,Cash,18,,0
366,3838,566,Hyderabad,South Indian,28-01-2024 18:19,6,532.46,Card,40,4,0
367,2150,979,Chennai,Cafe,13-01-2024 16:53,2,570.73,UPI,36,1,0
368,8560,228,Ahmedabad,Bakery,05-01-2024 18:18,3,499.92,UPI,42,4,0
369,2931,322,Bangalore,Fast Food,17-01-2024 11:51,2,942.31,UPI,23,4,0
370,2664,983,Kolkata,Chinese,11-01-2024 10:18,7,1023.13,NetBanking,35,3,0
371,2081,343,Kolkata,Fast Food,19-01-2024 15:21,2,263.6,Cash,19,2,1
372,1512,525,Ahmedabad,Italian,20-01-2024 02:20,1,284.7,Card,34,4,0
373,8805,453,Bangalore,Fast Food,08-01-2024 17:42,3,563.34,UPI,32,5,0
374,6237,849,Bangalore,South Indian,12-01-2024 06:48,1,452.21,Card,46,3,1
375,1559,843,Chennai,Cafe,16-01-2024 12:10,2,1001.53,UPI,39,2,0
376,4672,425,Kolkata,Bakery,01-01-2024 08:07,3,1196.49,UPI,54,,0
377,8404,703,Mumbai,North Indian,06-01-2024 06:28,2,299.22,Card,18,4,1
378,4343,102,Mumbai,Cafe,04-01-2024 23:14,6,938.8,Card,27,3,0
379,5070,578,Ahmedabad,Cafe,07-01-2024 18:31,1,767.97,Card,18,4,0
380,1580,180,Bangalore,Chinese,13-01-2024 23:25,7,808.87,Cash,40,5,0
381,8004,143,Delhi,Fast Food,07-01-2024 10:48,1,390.89,Card,15,3,0
382,9130,254,Ahmedabad,Bakery,15-01-2024 08:49,5,206.92,Card,28,5,0
383,4147,635,Delhi,Chinese,28-01-2024 20:04,3,697.58,Card,30,,0
384,5249,198,Hyderabad,Cafe,24-01-2024 11:29,5,774.86,Card,48,,0
385,2679,496,Mumbai,Cafe,14-01-2024 04:04,6,1159.35,Card,19,4,0
386,4506,979,Delhi,Italian,29-01-2024 07:00,7,842.75,Card,45,5,0
387,8253,270,Pune,Cafe,16-01-2024 23:44,3,588.05,Card,31,5,0
388,3744,247,Bangalore,Fast Food,01-01-2024 18:41,4,1193.4,UPI,39,5,0
389,6188,222,Hyderabad,Fast Food,17-01-2024 21:30,7,510.56,Card,42,2,0
390,3141,211,Mumbai,Chinese,01-01-2024 11:13,3,278.81,Card,31,1,0
391,7617,229,Hyderabad,Fast Food,28-01-2024 16:41,7,779.78,NetBanking,54,4,0
392,3479,167,Delhi,Mughlai,14-01-2024 17:48,7,392.88,Card,36,4,0
393,7484,958,Bangalore,Cafe,23-01-2024 00:15,2,1114.43,NetBanking,34,2,1
394,8421,927,Pune,Fast Food,25-01-2024 21:38,3,570.66,Card,31,2,0
395,5452,828,Bangalore,North Indian,25-01-2024 03:41,5,264.58,Card,18,4,1
396,6881,991,Bangalore,Chinese,07-01-2024 09:52,1,255.79,UPI,25,5,0
397,7665,707,Delhi,South Indian,09-01-2024 04:12,1,814.6,NetBanking,53,2,1
398,3849,756,Pune,Mughlai,28-01-2024 07:57,3,502.49,Cash,28,5,0
399,8390,996,Ahmedabad,Cafe,09-01-2024 08:05,4,500.1,Card,46,5,0
400,7905,644,Pune,South Indian,26-01-2024 16:13,1,773.56,UPI,31,3,0
401,3489,385,Chennai,Italian,27-01-2024 09:16,6,343.66,Cash,41,5,0
402,5611,104,Kolkata,North Indian,20-01-2024 21:59,1,259.97,NetBanking,36,,0
403,3839,217,Kolkata,Chinese,29-01-2024 13:07,7,822.99,Card,54,2,0
404,9527,751,Bangalore,Chinese,21-01-2024 03:06,6,105.76,UPI,16,4,0
405,6878,329,Kolkata,North Indian,06-01-2024 04:07,6,1098.1,Cash,28,5,0
406,7303,259,Chennai,North Indian,30-01-2024 19:38,6,301.27,Cash,52,3,0
407,1851,393,Bangalore,Italian,11-01-2024 06:42,1,592.64,Cash,17,1,0
408,2687,860,Chennai,South Indian,10-01-2024 04:16,4,332.63,Cash,50,2,1
409,7833,884,Mumbai,Bakery,29-01-2024 20:54,5,340.04,Cash,53,3,0
410,3427,285,Kolkata,Chinese,06-01-2024 10:46,3,1018.5,UPI,20,1,0
411,5000,976,Pune,Bakery,17-01-2024 06:16,6,743.54,Card,37,1,0
412,6052,651,Mumbai,Mughlai,03-01-2024 04:10,4,442.6,NetBanking,35,,1
413,3738,323,Bangalore,North Indian,07-01-2024 03:11,7,376.21,Cash,19,2,0
414,6732,251,Pune,Chinese,29-01-2024 10:24,7,334.15,UPI,25,2,0
415,6387,239,Hyderabad,South Indian,29-01-2024 13:52,3,709.89,Card,40,4,1
416,9002,466,Ahmedabad,Chinese,16-01-2024 16:47,2,903.87,UPI,53,5,0
417,6536,227,Hyderabad,Bakery,10-01-2024 13:45,6,378.88,NetBanking,51,2,0
418,4913,450,Delhi,Chinese,18-01-2024 17:33,3,465.53,UPI,29,1,0
419,2066,246,Mumbai,North Indian,12-01-2024 03:28,6,892.4,Cash,54,2,1
420,8723,384,Mumbai,North Indian,20-01-2024 00:24,1,911.01,Card,36,4,0
421,5380,568,Hyderabad,North Indian,14-01-2024 13:29,4,328.06,UPI,18,,1
422,5107,317,Bangalore,South Indian,12-01-2024 21:26,6,520.42,Card,39,4,1
423,6726,535,Pune,Cafe,27-01-2024 22:15,4,1056.95,Cash,29,2,1
424,4373,831,Pune,Cafe,19-01-2024 09:28,5,914.21,NetBanking,48,1,1
425,9945,244,Pune,Cafe,04-01-2024 20:24,2,278.74,NetBanking,19,2,0
426,3082,940,Delhi,Fast Food,10-01-2024 03:02,7,524.56,Card,17,4,0
427,9967,376,Mumbai,South Indian,03-01-2024 08:03,7,1170.62,Cash,33,3,1
428,7748,853,Ahmedabad,North Indian,19-01-2024 17:38,5,677.92,NetBanking,19,4,0
429,1417,159,Delhi,Italian,08-01-2024 23:06,5,891.28,UPI,52,4,1
430,9306,709,Mumbai,Chinese,01-01-2024 03:40,2,201.24,Card,33,2,0
431,9808,942,Chennai,Chinese,12-01-2024 02:41,1,1015.76,Card,22,3,0
432,4974,474,Pune,Mughlai,20-01-2024 00:53,4,765.26,Cash,35,4,0
433,4267,503,Chennai,Bakery,25-01-2024 20:21,3,293.16,Cash,22,5,1
434,1825,980,Delhi,Chinese,01-01-2024 05:47,2,518.23,NetBanking,18,5,0
435,8668,792,Pune,Cafe,06-01-2024 17:21,5,191.33,Card,34,4,0
436,6745,213,Pune,Bakery,28-01-2024 17:32,7,954.71,UPI,50,5,0
437,1412,594,Hyderabad,Chinese,14-01-2024 22:23,3,919.37,UPI,20,,0
438,8543,714,Hyderabad,Italian,11-01-2024 07:33,6,639.25,UPI,33,5,1
439,8587,435,Mumbai,Bakery,12-01-2024 00:27,2,597.22,UPI,20,2,0
440,1728,930,Ahmedabad,North Indian,13-01-2024 11:33,6,609.77,Cash,38,3,1
441,8164,668,Ahmedabad,Fast Food,18-01-2024 13:15,2,141.21,NetBanking,19,3,0
442,9867,384,Kolkata,Cafe,03-01-2024 01:18,1,505.07,Cash,43,3,0
443,6988,228,Chennai,Chinese,02-01-2024 10:16,6,241.35,UPI,18,4,0
444,3504,991,Chennai,Bakery,24-01-2024 15:26,1,303.27,UPI,40,3,1
445,3967,414,Delhi,Fast Food,30-01-2024 17:41,4,1158.33,NetBanking,33,3,0
446,3786,697,Pune,Bakery,12-01-2024 05:51,4,387.96,Card,32,4,1
447,2122,811,Kolkata,Mughlai,09-01-2024 15:52,3,631.99,Cash,20,5,0
448,5079,170,Delhi,South Indian,12-01-2024 18:24,4,1076.57,NetBanking,45,3,0
449,2571,444,Hyderabad,South Indian,25-01-2024 03:42,6,554.84,UPI,15,4,0
450,6073,197,Hyderabad,Cafe,05-01-2024 21:49,6,681.48,UPI,20,3,0
451,6104,399,Ahmedabad,Chinese,14-01-2024 23:00,2,285.67,Card,51,,0
452,3143,275,Kolkata,Mughlai,27-01-2024 15:04,2,413.59,NetBanking,16,,0
453,7806,844,Kolkata,North Indian,21-01-2024 05:54,2,656.73,NetBanking,51,4,0
454,8357,983,Hyderabad,Italian,11-01-2024 19:28,6,501.39,UPI,37,5,0
455,4440,174,Bangalore,Bakery,29-01-2024 00:54,2,142.08,Card,41,5,1
456,4766,242,Pune,Chinese,08-01-2024 07:24,1,540.91,Cash,41,1,0
457,6644,122,Chennai,South Indian,22-01-2024 15:39,2,996.62,UPI,51,,1
458,3914,280,Chennai,Mughlai,30-01-2024 06:09,2,227.67,UPI,38,5,0
459,5968,144,Delhi,South Indian,25-01-2024 09:51,2,120.6,Card,41,5,0
460,6917,568,Chennai,Bakery,14-01-2024 01:13,5,230.57,Card,45,4,1
461,9787,191,Delhi,Bakery,22-01-2024 16:18,6,855.56,NetBanking,44,2,0
462,1728,368,Kolkata,Mughlai,25-01-2024 02:19,6,974.11,UPI,38,4,0
463,2365,133,Kolkata,Mughlai,25-01-2024 20:02,3,153.6,Cash,15,5,0
464,5492,777,Bangalore,Bakery,07-01-2024 20:53,6,1076.31,UPI,54,3,0
465,1698,681,Pune,Cafe,21-01-2024 15:16,7,790.06,Card,46,,0
466,8186,463,Kolkata,Fast Food,10-01-2024 21:49,3,669.94,Cash,29,2,0
467,1395,807,Pune,Italian,23-01-2024 17:42,2,378.95,UPI,38,,0
468,8400,232,Hyderabad,Bakery,05-01-2024 01:56,6,508.87,NetBanking,25,3,0
469,9082,858,Bangalore,Cafe,26-01-2024 06:00,2,1141.67,Cash,52,5,0
470,5171,481,Hyderabad,Mughlai,01-01-2024 16:48,3,1102.7,Card,44,3,0
471,5360,779,Hyderabad,Bakery,09-01-2024 10:40,4,788.01,NetBanking,32,5,1
472,3502,376,Delhi,Chinese,03-01-2024 01:42,5,736.8,NetBanking,47,4,0
473,1717,255,Pune,North Indian,06-01-2024 08:18,5,331.6,NetBanking,17,,0
474,3782,486,Hyderabad,Fast Food,22-01-2024 22:51,6,1148.61,Card,16,3,0
475,5946,634,Pune,Mughlai,27-01-2024 02:01,4,930.93,Card,25,,1
476,6486,299,Bangalore,Italian,16-01-2024 00:54,2,520.49,UPI,35,2,0
477,9335,374,Mumbai,Fast Food,04-01-2024 03:02,3,997.41,NetBanking,37,5,0
478,5980,600,Kolkata,Cafe,11-01-2024 03:31,7,333.06,Cash,15,2,0
479,8266,558,Delhi,Mughlai,05-01-2024 12:09,5,334.55,Cash,21,2,1
480,5491,149,Pune,Bakery,04-01-2024 04:27,4,970.06,NetBanking,41,1,1
481,8192,797,Kolkata,North Indian,12-01-2024 10:05,7,715.24,Card,31,4,0
482,6588,631,Hyderabad,Bakery,21-01-2024 02:10,4,711.42,UPI,49,4,0
483,8651,727,Hyderabad,Mughlai,03-01-2024 08:16,1,731.04,Card,30,3,0
484,4636,191,Chennai,South Indian,02-01-2024 01:31,6,238.39,Card,17,,0
485,2167,960,Ahmedabad,Cafe,13-01-2024 19:48,4,484.51,NetBanking,26,1,0
486,2062,555,Pune,Bakery,26-01-2024 17:09,1,730.39,NetBanking,36,5,0
487,3156,438,Ahmedabad,Chinese,03-01-2024 21:27,1,372.35,UPI,34,3,0
488,8860,152,Delhi,Chinese,14-01-2024 09:37,6,654.41,NetBanking,47,1,1
489,6161,595,Delhi,Cafe,23-01-2024 14:45,5,712.74,Card,21,4,1
490,6305,734,Ahmedabad,North Indian,01-01-2024 20:49,7,1137.1,Cash,51,3,0
491,7541,952,Bangalore,Bakery,01-01-2024 23:54,7,370.35,NetBanking,21,3,0
492,5729,949,Mumbai,Chinese,19-01-2024 17:45,2,583.29,UPI,37,3,0
493,8330,876,Bangalore,Chinese,12-01-2024 18:59,2,1179.66,UPI,15,1,0
494,6334,103,Bangalore,Bakery,10-01-2024 15:04,4,305.47,Card,26,4,1
495,9924,780,Bangalore,Fast Food,20-01-2024 17:13,3,958.02,NetBanking,47,1,0
496,5330,380,Ahmedabad,North Indian,05-01-2024 15:46,7,294.87,UPI,29,2,0
497,9010,389,Mumbai,Cafe,16-01-2024 14:49,7,1035.05,Card,41,4,1
498,7801,172,Bangalore,Mughlai,29-01-2024 16:19,3,636.77,Card,30,4,1
499,5846,236,Kolkata,Fast Food,11-01-2024 01:27,1,1169.38,NetBanking,29,1,0
500,7731,949,Delhi,Mughlai,13-01-2024 12:01,7,287.08,NetBanking,38,5,0
501,8241,867,Mumbai,Chinese,08-01-2024 09:18,6,856.72,NetBanking,47,1,1
502,1953,752,Hyderabad,Cafe,26-01-2024 19:37,4,864.81,Card,28,,1
503,3539,492,Chennai,Cafe,26-01-2024 09:48,4,890.76,Card,25,4,0
504,8056,307,Chennai,Bakery,14-01-2024 04:48,2,211.07,Cash,40,3,0
505,2542,359,Pune,Cafe,20-01-2024 18:43,3,417.42,Card,26,4,0
506,6293,362,Kolkata,Italian,30-01-2024 15:53,5,471.82,UPI,48,2,1
507,2191,882,Delhi,Bakery,20-01-2024 10:35,7,456.72,Card,51,3,0
508,7313,604,Chennai,Italian,23-01-2024 22:41,7,842.52,NetBanking,51,4,0
509,7938,649,Kolkata,Fast Food,30-01-2024 03:40,6,160.31,Card,41,4,0
510,3681,302,Kolkata,South Indian,16-01-2024 02:15,4,903.09,NetBanking,30,,0
511,2540,835,Chennai,Bakery,02-01-2024 14:40,4,679.24,Card,53,3,0
512,7172,446,Chennai,South Indian,11-01-2024 17:19,2,290.3,Cash,26,1,1
513,6541,151,Kolkata,North Indian,15-01-2024 23:17,5,348.73,Card,43,3,0
514,2365,692,Ahmedabad,Italian,09-01-2024 19:18,5,207.34,Card,16,2,0
515,9691,455,Kolkata,Mughlai,09-01-2024 17:25,5,604.96,UPI,20,5,0
516,9702,822,Hyderabad,Cafe,18-01-2024 11:18,6,754.41,Cash,24,,0
517,8494,618,Chennai,Italian,07-01-2024 12:05,5,739.07,NetBanking,47,4,0
518,5312,462,Bangalore,Fast Food,06-01-2024 20:38,7,1158.6,UPI,16,5,0
519,2324,144,Kolkata,Cafe,28-01-2024 08:18,3,425.56,Card,32,4,0
520,4141,926,Delhi,Bakery,02-01-2024 23:56,6,938.29,UPI,30,4,0
521,8419,477,Delhi,Chinese,02-01-2024 20:20,7,895.39,NetBanking,20,5,0
522,4486,888,Pune,North Indian,25-01-2024 10:47,1,167.46,NetBanking,29,5,0
523,2810,511,Kolkata,Fast Food,07-01-2024 18:05,7,1123.01,UPI,28,4,1
524,7588,870,Delhi,South Indian,14-01-2024 01:32,5,1124.43,Cash,17,5,0
525,3923,241,Hyderabad,Bakery,29-01-2024 04:46,1,535.97,NetBanking,22,3,1
526,6301,357,Pune,Chinese,30-01-2024 23:16,1,559.45,Cash,53,2,0
527,5186,896,Hyderabad,Cafe,09-01-2024 06:16,7,1001.56,NetBanking,51,3,1
528,9905,136,Kolkata,North Indian,14-01-2024 04:31,2,644.53,Cash,33,2,1
529,6977,144,Ahmedabad,Bakery,07-01-2024 09:50,5,979.12,NetBanking,16,3,0
530,5268,731,Pune,Chinese,05-01-2024 15:34,3,139.74,UPI,51,4,0
531,5748,145,Chennai,South Indian,27-01-2024 20:23,2,375.3,Cash,51,2,0
532,5849,751,Bangalore,Fast Food,05-01-2024 19:26,7,200.17,UPI,17,4,0
533,4709,664,Chennai,Fast Food,15-01-2024 11:10,2,599.62,UPI,48,5,0
534,7619,400,Delhi,Italian,01-01-2024 00:19,7,1039.58,NetBanking,48,3,1
535,9647,387,Ahmedabad,Bakery,09-01-2024 01:28,1,726.77,Card,51,,0
536,4072,885,Pune,Cafe,15-01-2024 13:31,4,672.37,UPI,47,4,0
537,7530,368,Bangalore,Mughlai,12-01-2024 23:56,3,502.72,Card,36,4,0
538,1504,890,Delhi,Fast Food,28-01-2024 06:46,6,169.97,NetBanking,15,3,1
539,2214,161,Bangalore,Italian,09-01-2024 18:05,5,943.05,UPI,33,1,1
540,2531,665,Kolkata,Fast Food,08-01-2024 20:35,5,727.84,Card,51,3,0
541,8576,680,Mumbai,North Indian,03-01-2024 16:24,3,1124.06,Cash,29,,0
542,1823,341,Ahmedabad,Bakery,08-01-2024 11:36,5,575.16,Card,32,5,0
543,1928,881,Hyderabad,Cafe,07-01-2024 10:19,4,541.65,UPI,30,,0
544,6029,863,Pune,South Indian,14-01-2024 08:20,6,1171.78,Card,49,5,0
545,1133,453,Hyderabad,Bakery,02-01-2024 21:08,4,255.27,NetBanking,53,4,0
546,3105,895,Pune,Bakery,12-01-2024 17:10,5,377.6,Card,25,1,0
547,4627,962,Ahmedabad,Chinese,26-01-2024 20:23,2,636.98,Cash,21,,0
548,7316,170,Kolkata,South Indian,24-01-2024 23:23,6,675.9,Card,44,3,0
549,2852,934,Delhi,South Indian,06-01-2024 09:18,6,703.59,Cash,19,2,1
550,5910,512,Delhi,Italian,24-01-2024 01:21,5,333.32,Card,16,1,0
551,5175,711,Mumbai,Italian,24-01-2024 05:28,5,1119.53,NetBanking,15,3,0
552,6348,160,Chennai,North Indian,22-01-2024 19:40,3,873.85,NetBanking,33,5,1
553,7190,714,Pune,Chinese,01-01-2024 02:19,4,384.28,Card,37,5,1
554,2256,551,Bangalore,Fast Food,16-01-2024 09:52,6,423.61,UPI,52,4,0
555,4376,492,Kolkata,Fast Food,08-01-2024 05:15,2,1068.39,UPI,30,4,1
556,6645,730,Mumbai,South Indian,30-01-2024 15:10,3,518.39,Cash,28,1,0
557,4486,628,Kolkata,Mughlai,26-01-2024 03:22,3,712,Cash,18,2,1
558,4584,404,Mumbai,Bakery,13-01-2024 08:18,2,232.47,UPI,20,3,1
559,9053,290,Delhi,North Indian,16-01-2024 17:20,2,376.91,Cash,18,4,0
560,4330,823,Delhi,Bakery,04-01-2024 18:29,3,558.23,UPI,19,4,0
561,3703,177,Chennai,Chinese,03-01-2024 13:42,5,821.75,Card,49,2,0
562,9662,657,Pune,Fast Food,24-01-2024 16:25,7,408.24,Cash,40,5,0
563,9120,704,Ahmedabad,South Indian,14-01-2024 15:42,2,1145.84,Card,23,2,0
564,8114,988,Pune,North Indian,12-01-2024 09:44,6,342.24,UPI,19,3,1
565,2353,624,Ahmedabad,Chinese,26-01-2024 07:47,1,956.8,Cash,39,,0
566,6063,839,Kolkata,Bakery,29-01-2024 17:33,2,501.06,Cash,32,,1
567,9549,400,Kolkata,South Indian,20-01-2024 17:47,6,1016.74,Cash,52,2,0
568,8575,116,Chennai,South Indian,02-01-2024 08:06,3,1115.42,Cash,44,2,0
569,1667,914,Delhi,Cafe,26-01-2024 01:41,1,305.72,Card,46,4,1
570,5468,673,Ahmedabad,Bakery,07-01-2024 12:16,3,640.62,Cash,49,5,0
571,7819,533,Hyderabad,North Indian,22-01-2024 22:37,4,269.8,Cash,34,4,0
572,4719,142,Chennai,North Indian,28-01-2024 05:36,4,876.41,NetBanking,45,3,0
573,3745,167,Mumbai,North Indian,26-01-2024 01:57,5,1015.46,Cash,34,3,1
574,8483,479,Delhi,North Indian,17-01-2024 23:28,2,528.41,Cash,41,1,0
575,1539,311,Kolkata,Chinese,13-01-2024 12:41,7,536.43,NetBanking,31,1,1
576,5964,302,Kolkata,North Indian,29-01-2024 21:10,7,324.22,UPI,29,2,0
577,5835,825,Bangalore,North Indian,23-01-2024 04:43,3,437.19,Card,26,,1
578,4775,208,Bangalore,Mughlai,07-01-2024 11:26,1,456.28,UPI,25,2,0
579,7042,383,Hyderabad,North Indian,28-01-2024 08:36,6,271.13,NetBanking,22,4,0
580,8102,705,Kolkata,Cafe,07-01-2024 03:43,2,440.95,NetBanking,17,2,1
581,8312,324,Delhi,Mughlai,03-01-2024 09:30,5,1097.98,Card,47,5,0
582,6320,836,Kolkata,Mughlai,03-01-2024 22:11,3,457.92,Cash,39,4,0
583,7132,850,Ahmedabad,Chinese,26-01-2024 08:47,6,401.88,Cash,52,4,1
584,8891,217,Kolkata,Fast Food,01-01-2024 19:20,6,523.11,UPI,31,5,1
585,3779,702,Mumbai,South Indian,29-01-2024 18:20,3,1156.3,NetBanking,46,5,0
586,1924,439,Hyderabad,Italian,24-01-2024 00:51,4,941.04,Card,36,1,0
587,2581,900,Mumbai,Bakery,15-01-2024 00:02,5,321.91,NetBanking,17,4,0
588,8714,380,Pune,Cafe,05-01-2024 10:31,6,927.81,Cash,38,5,0
589,4324,590,Ahmedabad,South Indian,18-01-2024 12:11,3,942.86,NetBanking,34,1,0
590,6713,118,Bangalore,Chinese,30-01-2024 11:23,4,1145.15,Card,29,4,0
591,8026,274,Ahmedabad,Bakery,22-01-2024 11:11,7,1080.2,NetBanking,20,2,0
592,1255,568,Mumbai,North Indian,01-01-2024 02:33,7,204.71,Card,16,2,1
593,5804,717,Bangalore,Chinese,21-01-2024 23:57,4,600.03,Card,47,5,0
594,2838,900,Pune,Cafe,26-01-2024 06:26,1,873.29,Card,28,3,0
595,1009,859,Chennai,Cafe,28-01-2024 16:42,6,1170.71,UPI,22,2,0
596,3871,934,Pune,Fast Food,09-01-2024 13:48,5,193.67,Cash,32,4,1
597,9989,241,Bangalore,Italian,10-01-2024 12:14,5,505.06,Cash,23,5,0
598,8409,562,Kolkata,Fast Food,29-01-2024 22:10,7,641.45,Cash,24,4,0
599,8418,397,Pune,Mughlai,21-01-2024 02:02,3,554.57,Card,41,,1
600,6124,569,Bangalore,North Indian,24-01-2024 22:45,7,601.36,Card,52,3,0
601,2015,804,Pune,Chinese,28-01-2024 16:22,1,506.01,NetBanking,54,3,1
602,3193,962,Kolkata,Mughlai,02-01-2024 10:57,2,1167.68,Card,24,2,0
603,9415,914,Hyderabad,Mughlai,19-01-2024 08:46,3,983.57,Card,33,1,0
604,8449,902,Kolkata,Chinese,10-01-2024 00:01,4,910.33,UPI,42,3,0
605,5158,472,Pune,North Indian,09-01-2024 16:46,2,551.77,Card,27,4,1
606,4925,567,Ahmedabad,North Indian,18-01-2024 08:25,2,1069.68,Card,39,5,0
607,7970,537,Kolkata,Italian,27-01-2024 05:10,6,202.67,Card,39,2,0
608,7938,943,Kolkata,Fast Food,29-01-2024 14:57,3,257.76,Card,24,4,1
609,5784,819,Hyderabad,North Indian,09-01-2024 13:20,6,1149.46,NetBanking,45,4,0
610,5000,542,Delhi,North Indian,23-01-2024 21:03,1,723.69,UPI,19,5,0
611,2633,555,Pune,Fast Food,03-01-2024 01:51,5,275.4,Card,28,4,0
612,8266,347,Delhi,North Indian,16-01-2024 19:25,1,1144.06,Cash,29,4,0
613,9702,241,Pune,Bakery,16-01-2024 07:08,3,1172.33,Card,42,2,1
614,1384,501,Bangalore,Italian,25-01-2024 13:50,5,1069.64,UPI,23,5,1
